"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       17716,      -13.92779322,      -12.06506201,      -12.17977357,      -9.028014815,      -17.18424666
          0,           0,       17717,       -13.9288062,      -12.04236081,      -12.18299269,      -9.031466435,      -17.18474685
          0,           0,       17718,      -13.92938678,      -12.06733604,      -12.17654895,      -9.038274764,      -17.18581632
          0,           0,       17719,      -13.92991587,      -12.06624158,      -12.18949033,      -9.028569001,      -17.18611412
          0,           0,       17720,       -13.9297801,      -12.06036623,      -12.18089876,      -9.020366899,      -17.18684679
          0,           0,       17721,      -13.92952841,      -12.06714861,      -12.18252312,      -9.015689917,      -17.18770111
          0,           0,       17722,      -13.93015598,       -12.0560649,      -12.17533155,      -9.019078291,      -17.18826792
          0,           0,       17723,      -13.93007245,      -12.07081312,      -12.18717511,      -9.010321374,      -17.18837804
          0,           0,       17724,      -13.93033942,      -12.04800613,      -12.18477991,      -9.006587177,      -17.18915704
          0,           0,       17725,      -13.93172891,      -12.07557669,       -12.1740898,      -9.020904379,      -17.18897275
          0,           0,       17726,      -13.93166705,      -12.03243242,      -12.17984867,      -9.007113093,      -17.19020044
          0,           0,       17727,      -13.93212474,      -12.03508639,      -12.18312338,      -9.012974612,      -17.19100744
          0,           0,       17728,      -13.93336234,      -12.04230472,      -12.17788911,      -9.032053638,      -17.19128905
          0,           0,       17729,      -13.93396244,      -12.03692087,      -12.18561393,      -9.033734764,      -17.19174482
          0,           0,       17730,      -13.93428645,      -12.05389859,      -12.18623882,       -9.03003833,      -17.19272819
          0,           0,       17731,      -13.93431427,      -12.05520624,      -12.18652411,      -9.016492255,      -17.19275237
          0,           0,       17732,      -13.93508064,      -12.06167966,      -12.19632861,      -9.022009847,      -17.19383139
          0,           0,       17733,      -13.93546612,      -12.05954937,      -12.19300274,        -9.0206549,       -17.1940207
          0,           0,       17734,       -13.9367564,      -12.06557335,      -12.18539185,        -9.0389314,      -17.19452124
          0,           0,       17735,       -13.9370356,      -12.06537479,      -12.17898667,      -9.040862639,      -17.19460159
          0,           0,       17736,      -13.93702435,      -12.06496072,      -12.18348487,      -9.028995024,      -17.19562095
          0,           0,       17737,      -13.93784643,       -12.0591766,       -12.1859821,      -9.038225212,      -17.19630152
          0,           0,       17738,      -13.93804349,      -12.06598482,      -12.18932259,      -9.024988658,      -17.19613783
          0,           0,       17739,      -13.93851764,      -12.05943651,      -12.18200934,      -9.027897409,      -17.19669783
          0,           0,       17740,      -13.93786884,      -12.07105388,      -12.19272657,      -9.008121704,         -17.19799
          0,           0,       17741,      -13.93819541,       -12.0413286,      -12.18286256,      -9.016402956,      -17.19854246
          0,           0,       17742,      -13.93887141,      -12.06600451,      -12.18972145,      -9.015985877,      -17.19830611
          0,           0,       17743,      -13.93955048,      -12.05273325,      -12.19512314,      -9.014876401,      -17.19922718
          0,           0,       17744,      -13.93914997,      -12.05548606,       -12.1806028,       -9.00645581,       -17.1995798
          0,           0,       17745,      -13.94150074,      -12.04858439,      -12.18628518,      -9.033390131,       -17.2006995
          0,           0,       17746,      -13.94108423,      -12.05833135,      -12.18318087,      -9.016437615,      -17.20092369
          0,           0,       17747,      -13.94173534,      -12.05261135,      -12.18712767,      -9.016966272,      -17.20110202
          0,           0,       17748,      -13.94204199,      -12.05033467,      -12.18298985,      -9.021013785,      -17.20198612
          0,           0,       17749,      -13.94275663,      -12.07165822,      -12.17854123,      -9.031695413,       -17.2023063
          0,           0,       17750,      -13.94297539,        -12.062417,      -12.19033975,      -9.028378438,      -17.20309445
          0,           0,       17751,      -13.94308845,      -12.04964655,      -12.19921761,      -9.022439522,      -17.20392329
          0,           0,       17752,      -13.94380222,      -12.06833948,      -12.18830852,      -9.023429418,       -17.2043144
          0,           0,       17753,      -13.94380611,        -12.069091,      -12.18251984,      -9.015701489,      -17.20450184
          0,           0,       17754,      -13.94530448,      -12.05501571,      -12.18417453,      -9.030210377,      -17.20471718
          0,           0,       17755,      -13.94574286,      -12.05571144,      -12.18331325,      -9.032037133,      -17.20465104
          0,           0,       17756,      -13.94497286,      -12.05897446,      -12.18619388,        -9.0159952,       -17.2057933
          0,           0,       17757,      -13.94567327,      -12.05205071,      -12.19169656,      -9.019962284,      -17.20596534
          0,           0,       17758,      -13.94614088,      -12.04337361,      -12.18369846,      -9.018075232,      -17.20622678
          0,           0,       17759,      -13.94717979,      -12.05555314,      -12.18633776,      -9.029644035,      -17.20674985
          0,           0,       17760,      -13.94697435,      -12.05363044,      -12.18805402,      -9.022470808,      -17.20676284
          0,           0,       17761,      -13.94732795,      -12.04995412,      -12.18874233,      -9.024575319,      -17.20730329
          0,           0,       17762,       -13.9483337,      -12.04510973,      -12.17695826,      -9.028533232,      -17.20772014
          0,           0,       17763,       -13.9483868,      -12.05537777,       -12.1809879,      -9.020398921,      -17.20750459
          0,           0,       17764,      -13.94926885,      -12.05490516,      -12.18569534,      -9.027527892,       -17.2086429
          0,           0,       17765,      -13.94920826,       -12.0537748,      -12.18510498,      -9.014797427,      -17.20883455
          0,           0,       17766,      -13.94949924,      -12.04094341,      -12.18118534,      -9.021133241,      -17.20968745
          0,           0,       17767,      -13.94998136,      -12.07456867,       -12.1874206,      -9.021050481,       -17.2095512
          0,           0,       17768,       -13.9511735,      -12.06056611,      -12.18668204,      -9.028650925,      -17.20942905
          0,           0,       17769,      -13.95107672,      -12.03732902,      -12.19227919,      -9.019523372,      -17.21055322
          0,           0,       17770,      -13.95152384,      -12.05021636,      -12.18811306,      -9.023316034,      -17.21037784
          0,           0,       17771,      -13.95174974,      -12.06768887,      -12.17023887,      -9.018629666,      -17.21015893
          0,           0,       17772,      -13.95242601,      -12.05427892,      -12.18609068,      -9.020109548,      -17.21117856
          0,           0,       17773,      -13.95349061,      -12.03886723,      -12.19249719,      -9.024140588,       -17.2112524
          0,           0,       17774,      -13.95366891,       -12.0415492,      -12.18861545,      -9.020005932,      -17.21196439
          0,           0,       17775,      -13.95420251,      -12.05126182,      -12.19615035,      -9.020049494,      -17.21182453
          0,           0,       17776,      -13.95437657,      -12.05425261,      -12.18088289,      -9.020160822,        -17.211964
